groundTruth,result,wordIndexMissErrorRate,wordIndexFalseDetectionErrorRate,wordIndexSuccessRate,numberOfUniqueWordsInGroundTruth,numberOfUniqueWordsInResult,wordCountMissErrorRate,wordCountFalseDetectionErrorRate,wordCountSuccessRate,wordCountPrecision,wordCountRecall,wordCountFMeasure,numberOfWordsInGroundTruth,numberOfWordsInResult,charsInGroundTruth,charsInResult,characterAccuracy,wordsInGroundTruthExclStopWords,wordsInResultExclStopWords,wordAccuracyExclStopWords,wordsInGroundTruth,wordsInResult,wordAccuracy
GT_gp20dict/gp20dict_ZfN_1861_011.txt,results/gp20dict_ZfN_1861_011.txt,"0.13596263622210691","0.16373681567051732","0.8499234303215926","1927","1991","0.1513494545919386","0.14947780678851175","0.8495853384947727","0.8505221932114883","0.892669559260105","0.8710863509749303","4379","4596","28034","27473","0.643004922593993","4379","4596","0.523407170586892","4379","4596","0.523407170586892"
GT_gp20dict/gp20dict_ZfN_1862_001.txt,results/gp20dict_ZfN_1862_001.txt,"0.025789473684210473","0.03694068678459938","0.968602825745683","1900","1922","0.02849575442529584","0.024622531939605112","0.9734370040276449","0.9753774680603949","0.9829119850187266","0.9791302320158564","4272","4305","29225","29296","0.9842600513259195","4272","4305","0.964185393258427","4272","4305","0.964185393258427"
GT_gp20dict/gp20dict_ZfN_1865_010.txt,results/gp20dict_ZfN_1865_010.txt,"0.02114635503617135","0.039847161572052404","0.9694130614494352","1797","1832","0.024192388471706017","0.03702835715959691","0.9693471359900092","0.962971642840403","0.9848993288590604","0.9738120630406445","4172","4267","27386","27634","0.4389469071788505","4172","4267","0.3537871524448706","4172","4267","0.3537871524448706"
