groundTruth,result,wordIndexMissErrorRate,wordIndexFalseDetectionErrorRate,wordIndexSuccessRate,numberOfUniqueWordsInGroundTruth,numberOfUniqueWordsInResult,wordCountMissErrorRate,wordCountFalseDetectionErrorRate,wordCountSuccessRate,wordCountPrecision,wordCountRecall,wordCountFMeasure,numberOfWordsInGroundTruth,numberOfWordsInResult,charsInGroundTruth,charsInResult,characterAccuracy,wordsInGroundTruthExclStopWords,wordsInResultExclStopWords,wordAccuracyExclStopWords,wordsInGroundTruth,wordsInResult,wordAccuracy
GT_v4/v4_ZfN_1861_011.txt,results/EPOCH50/v4_ZfN_1861_011.txt,"0.11520498183705241","0.170316301703163","0.856353591160221","1927","2055","0.13645621986120682","0.12418885656746476","0.8696342020115545","0.8758111434325352","0.8938113724594656","0.8847197106690778","4379","4469","28034","27362","0.6440393807519441","4379","4469","0.5425896323361498","4379","4469","0.5425896323361498"
GT_v4/v4_ZfN_1862_001.txt,results/EPOCH50/v4_ZfN_1862_001.txt,"0.025789473684210473","0.04538421866941723","0.9643136233394113","1900","1939","0.029710776729527044","0.024691358024691357","0.9727924578614346","0.9753086419753086","0.9801029962546817","0.9776999416228838","4272","4293","29225","29317","0.984191616766467","4272","4293","0.9630149812734082","4272","4293","0.9630149812734082"
GT_v4/v4_ZfN_1865_010.txt,results/EPOCH50/v4_ZfN_1865_010.txt,"0.015025041736227096","0.0396093326098752","0.9725274725274724","1797","1843","0.018201061309128796","0.02462121212121212","0.9785783332404983","0.9753787878787878","0.987535953978907","0.9814197236779418","4172","4224","27386","27558","0.4407726575622581","4172","4224","0.3664908916586769","4172","4224","0.3664908916586769"
